date,country,region,healthcare_access,population,risk_score,avg_risk_score,total_cases,active_alerts,top_disease,top_risk_factor,risk_tier
2024-11-18,Sudan,Darfur,0.35,7500000,52.1,32.46,3415,0,Meningitis,Growth Rate,🟡 Medium
2024-11-18,Sudan,Kassala,0.35,7500000,42.8,30.110000000000003,3646,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Sudan,Khartoum,0.35,7500000,34.2,30.18,6915,0,Malaria,Disease Severity,🟡 Medium
2024-11-18,Sudan,Omdurman,0.35,7500000,33.7,29.57,3456,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Sudan,Red Sea State,0.35,7500000,61.5,33.730000000000004,5355,1,Cholera,Growth Rate,🟠 High
2024-11-18,Tanzania,Arusha,0.55,9000000,38.7,28.57,7468,0,Typhoid,Growth Rate,🟡 Medium
2024-11-18,Tanzania,Dar es Salaam,0.55,9000000,58.0,31.48,28989,0,Cholera,Growth Rate,🟠 High
2024-11-18,Tanzania,Dodoma,0.55,9000000,33.1,27.839999999999996,6543,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-18,Tanzania,Mbeya,0.55,9000000,33.1,28.32,13471,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Tanzania,Morogoro,0.55,9000000,35.9,28.630000000000003,9886,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Tanzania,Mwanza,0.55,9000000,35.8,29.810000000000002,7581,0,Mpox,Disease Severity,🟡 Medium
2024-11-18,Tanzania,Zanzibar,0.55,9000000,60.9,30.7,12463,0,Cholera,Growth Rate,🟠 High
2024-11-18,Uganda,Arua,0.55,6714285,44.0,29.7,6050,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Uganda,Gulu,0.55,6714285,31.5,26.389999999999997,6436,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Uganda,Jinja,0.55,6714285,33.8,27.4,4657,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Uganda,Kampala,0.55,6714285,33.0,29.189999999999998,20832,1,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-11-18,Uganda,Lira,0.55,6714285,35.2,27.79,6139,0,Meningitis,Disease Severity,🟡 Medium
2024-11-18,Uganda,Mbale,0.55,6714285,56.7,33.13,8022,0,Cholera,Growth Rate,🟠 High
2024-11-18,Uganda,Mbarara,0.55,6714285,52.9,30.089999999999996,20351,0,Malaria,Growth Rate,🟡 Medium
2024-11-18,Zambia,Copperbelt,0.5,3800000,69.9,33.0,6809,0,Mpox,Growth Rate,🟠 High
2024-11-18,Zambia,Eastern Province,0.5,3800000,63.7,35.1,9319,1,Cholera,Growth Rate,🟠 High
2024-11-18,Zambia,Lusaka,0.5,3800000,38.3,29.18,7824,0,Mpox,Disease Severity,🟡 Medium
2024-11-18,Zambia,Northern Province,0.5,3800000,34.5,29.47,5103,0,Diarrheal_Disease,Disease Severity,🟡 Medium
2024-11-18,Zambia,Southern Province,0.5,3800000,36.5,28.839999999999996,4532,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,DRC,Bukavu,0.3,14285714,36.0,30.35,6965,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,DRC,Goma,0.3,14285714,68.8,33.809999999999995,10997,0,Cholera,Growth Rate,🟠 High
2024-11-19,DRC,Kananga,0.3,14285714,68.2,35.47,8540,0,Meningitis,Growth Rate,🟠 High
2024-11-19,DRC,Kinshasa,0.3,14285714,36.3,31.139999999999997,24161,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,DRC,Kisangani,0.3,14285714,42.6,34.83,10630,1,Malnutrition,AI Anomaly,🟡 Medium
2024-11-19,DRC,Lubumbashi,0.3,14285714,45.3,33.58,17527,0,Diarrheal_Disease,Growth Rate,🟡 Medium
2024-11-19,DRC,Mbuji-Mayi,0.3,14285714,48.4,32.760000000000005,9105,0,Typhoid,Growth Rate,🟡 Medium
2024-11-19,Ethiopia,Addis Ababa,0.45,17142857,53.3,32.65,85193,0,Diarrheal_Disease,Growth Rate,🟡 Medium
2024-11-19,Ethiopia,Afar,0.45,17142857,44.7,32.839999999999996,20221,1,Malnutrition,AI Anomaly,🟡 Medium
2024-11-19,Ethiopia,Amhara,0.45,17142857,33.0,28.939999999999998,14555,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Ethiopia,Oromia,0.45,17142857,36.5,30.1,22475,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Ethiopia,Sidama,0.45,17142857,40.6,28.65,15068,1,Mpox,Disease Severity,🟡 Medium
2024-11-19,Ethiopia,Somali Region,0.45,17142857,71.9,33.33,23029,0,Cholera,Growth Rate,🟠 High
2024-11-19,Ethiopia,Tigray,0.45,17142857,50.1,30.869999999999997,18198,1,Dengue,AI Anomaly,🟡 Medium
2024-11-19,Ghana,Accra,0.7,4714285,33.5,27.139999999999997,11931,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Ghana,Kumasi,0.7,4714285,31.8,26.52,5521,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Ghana,Northern Region,0.7,4714285,29.9,25.4,4945,0,Cholera,Disease Severity,🟢 Low
2024-11-19,Ghana,Sekondi,0.7,4714285,57.6,30.419999999999998,5980,0,Meningitis,Growth Rate,🟠 High
2024-11-19,Ghana,Sunyani,0.7,4714285,31.3,26.560000000000002,4630,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Ghana,Tamale,0.7,4714285,31.1,25.44,7761,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Ghana,Upper East,0.7,4714285,34.5,26.72,4314,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Kenya,Eldoret,0.65,6750000,39.1,28.76,19164,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-11-19,Kenya,Garissa,0.65,6750000,45.9,28.139999999999997,6133,0,Mpox,Growth Rate,🟡 Medium
2024-11-19,Kenya,Kisumu,0.65,6750000,31.9,26.47,5714,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Kenya,Mandera,0.65,6750000,57.9,29.919999999999998,11188,0,Mpox,Growth Rate,🟠 High
2024-11-19,Kenya,Mombasa,0.65,6750000,46.0,30.3,38195,1,Malaria,AI Anomaly,🟡 Medium
2024-11-19,Kenya,Nairobi,0.65,6750000,51.5,29.24,17792,0,Meningitis,Growth Rate,🟡 Medium
2024-11-19,Kenya,Nakuru,0.65,6750000,34.5,27.32,6593,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Kenya,Turkana,0.65,6750000,49.6,28.139999999999997,9111,0,Meningitis,Growth Rate,🟡 Medium
2024-11-19,Nigeria,Abuja,0.5,27500000,62.6,32.95,74115,0,Mpox,Growth Rate,🟠 High
2024-11-19,Nigeria,Anambra,0.5,27500000,37.6,31.830000000000002,37555,0,Typhoid,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Borno,0.5,27500000,40.3,30.18,47096,0,Malaria,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Kaduna,0.5,27500000,36.7,30.71,30797,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Kano,0.5,27500000,43.3,31.95,33020,1,Cholera,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Lagos,0.5,27500000,37.2,30.98,56587,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Oyo,0.5,27500000,31.8,28.27,30108,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-19,Nigeria,Rivers,0.5,27500000,36.4,28.339999999999996,20030,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Senegal,Dakar,0.6,2833333,39.0,28.939999999999998,8575,0,Diarrheal_Disease,Growth Rate,🟡 Medium
2024-11-19,Senegal,Diourbel,0.6,2833333,42.9,28.76,4389,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Senegal,Saint-Louis,0.6,2833333,41.5,28.169999999999998,1466,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Senegal,Tambacounda,0.6,2833333,34.8,27.52,1520,0,Dengue,Disease Severity,🟡 Medium
2024-11-19,Senegal,Thiès,0.6,2833333,31.7,27.85,1183,0,Dengue,Disease Severity,🟡 Medium
2024-11-19,Senegal,Ziguinchor,0.6,2833333,52.7,30.1,1913,0,Cholera,Growth Rate,🟡 Medium
2024-11-19,Sudan,Blue Nile,0.35,7500000,36.4,29.860000000000003,2548,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-19,Sudan,Darfur,0.35,7500000,42.1,30.310000000000002,3299,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Sudan,Kassala,0.35,7500000,37.0,30.559999999999995,4253,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Sudan,Khartoum,0.35,7500000,37.3,30.339999999999996,6267,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Sudan,Omdurman,0.35,7500000,36.4,30.369999999999997,2612,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Sudan,Red Sea State,0.35,7500000,56.8,33.010000000000005,4252,0,Cholera,Growth Rate,🟠 High
2024-11-19,Tanzania,Arusha,0.55,9000000,34.6,28.2,7464,0,Typhoid,Growth Rate,🟡 Medium
2024-11-19,Tanzania,Dar es Salaam,0.55,9000000,53.0,30.919999999999998,25629,1,Cholera,Growth Rate,🟡 Medium
2024-11-19,Tanzania,Dodoma,0.55,9000000,35.9,28.339999999999996,5894,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Tanzania,Mbeya,0.55,9000000,33.9,28.32,11456,0,Cholera,Disease Severity,🟡 Medium
2024-11-19,Tanzania,Morogoro,0.55,9000000,35.5,28.089999999999996,10590,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Tanzania,Mwanza,0.55,9000000,37.8,30.610000000000003,8927,1,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-11-19,Tanzania,Zanzibar,0.55,9000000,58.0,30.35,12269,0,Cholera,Growth Rate,🟠 High
2024-11-19,Uganda,Arua,0.55,6714285,48.6,30.97,5647,1,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Uganda,Gulu,0.55,6714285,31.1,26.77,5846,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Uganda,Jinja,0.55,6714285,31.4,27.410000000000004,5135,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Uganda,Kampala,0.55,6714285,34.6,28.47,13031,0,Mpox,Disease Severity,🟡 Medium
2024-11-19,Uganda,Lira,0.55,6714285,52.6,29.580000000000002,20321,1,Malaria,AI Anomaly,🟡 Medium
2024-11-19,Uganda,Mbale,0.55,6714285,61.6,33.72,7980,0,Cholera,Growth Rate,🟠 High
2024-11-19,Uganda,Mbarara,0.55,6714285,51.3,30.139999999999997,15912,0,Malaria,Growth Rate,🟡 Medium
2024-11-19,Zambia,Copperbelt,0.5,3800000,68.9,34.489999999999995,5939,1,Mpox,Growth Rate,🟠 High
2024-11-19,Zambia,Eastern Province,0.5,3800000,72.8,33.85,9362,1,Cholera,Growth Rate,🟠 High
2024-11-19,Zambia,Lusaka,0.5,3800000,34.3,29.1,9030,0,Meningitis,Disease Severity,🟡 Medium
2024-11-19,Zambia,Northern Province,0.5,3800000,38.2,30.130000000000003,6270,0,Diarrheal_Disease,Growth Rate,🟡 Medium
2024-11-19,Zambia,Southern Province,0.5,3800000,32.8,27.880000000000003,3627,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,DRC,Bukavu,0.3,14285714,35.9,30.659999999999997,7847,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,DRC,Goma,0.3,14285714,55.1,33.75,11234,0,Cholera,Growth Rate,🟠 High
2024-11-20,DRC,Kananga,0.3,14285714,71.5,35.260000000000005,7636,0,Meningitis,Growth Rate,🟠 High
2024-11-20,DRC,Kinshasa,0.3,14285714,36.9,31.6,23454,0,Cholera,Disease Severity,🟡 Medium
2024-11-20,DRC,Kisangani,0.3,14285714,37.4,32.46,7285,0,Respiratory_Infections,Growth Rate,🟡 Medium
2024-11-20,DRC,Lubumbashi,0.3,14285714,37.9,30.99,11960,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-20,DRC,Mbuji-Mayi,0.3,14285714,43.6,31.07,8601,0,Typhoid,Growth Rate,🟡 Medium
2024-11-20,Ethiopia,Addis Ababa,0.45,17142857,40.1,31.47,56734,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Ethiopia,Afar,0.45,17142857,46.9,33.58,31521,2,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-11-20,Ethiopia,Amhara,0.45,17142857,32.4,28.52,15718,0,Malnutrition,Disease Severity,🟡 Medium
2024-11-20,Ethiopia,Oromia,0.45,17142857,38.8,29.79,20285,0,Cholera,Disease Severity,🟡 Medium
2024-11-20,Ethiopia,Sidama,0.45,17142857,33.9,29.22,12041,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Ethiopia,Somali Region,0.45,17142857,53.6,30.6,19680,0,Cholera,Growth Rate,🟡 Medium
2024-11-20,Ethiopia,Tigray,0.45,17142857,47.9,31.839999999999996,21528,0,Dengue,AI Anomaly,🟡 Medium
2024-11-20,Ghana,Accra,0.7,4714285,39.1,26.76,15239,1,Cholera,Disease Severity,🟡 Medium
2024-11-20,Ghana,Kumasi,0.7,4714285,35.5,26.25,5108,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Ghana,Northern Region,0.7,4714285,44.1,28.29,9555,1,Malaria,AI Anomaly,🟡 Medium
2024-11-20,Ghana,Sekondi,0.7,4714285,65.6,29.209999999999997,5299,0,Meningitis,Growth Rate,🟠 High
2024-11-20,Ghana,Sunyani,0.7,4714285,44.3,27.49,7394,1,Malaria,AI Anomaly,🟡 Medium
2024-11-20,Ghana,Tamale,0.7,4714285,31.1,26.46,7008,0,Cholera,Disease Severity,🟡 Medium
2024-11-20,Ghana,Upper East,0.7,4714285,31.6,26.060000000000002,3550,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Kenya,Eldoret,0.65,6750000,30.8,26.330000000000002,15400,0,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-11-20,Kenya,Garissa,0.65,6750000,38.2,28.95,7011,1,Mpox,Disease Severity,🟡 Medium
2024-11-20,Kenya,Kisumu,0.65,6750000,34.3,27.98,5193,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-20,Kenya,Mandera,0.65,6750000,55.1,29.05,9650,0,Mpox,Growth Rate,🟠 High
2024-11-20,Kenya,Mombasa,0.65,6750000,37.4,28.75,26237,0,Mpox,Disease Severity,🟡 Medium
2024-11-20,Kenya,Nairobi,0.65,6750000,49.4,28.880000000000003,16838,0,Meningitis,Growth Rate,🟡 Medium
2024-11-20,Kenya,Nakuru,0.65,6750000,39.3,27.830000000000002,9020,1,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-11-20,Kenya,Turkana,0.65,6750000,39.9,28.73,8598,1,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Nigeria,Abuja,0.5,27500000,72.3,34.46,59117,0,Mpox,Growth Rate,🟠 High
2024-11-20,Nigeria,Anambra,0.5,27500000,42.1,30.860000000000003,39508,0,Typhoid,Disease Severity,🟡 Medium
2024-11-20,Nigeria,Borno,0.5,27500000,35.7,31.68,40392,0,Malnutrition,AI Anomaly,🟡 Medium
2024-11-20,Nigeria,Kaduna,0.5,27500000,50.4,31.669999999999998,41397,1,Cholera,Disease Severity,🟡 Medium
2024-11-20,Nigeria,Kano,0.5,27500000,35.9,30.910000000000004,29161,0,Respiratory_Infections,Growth Rate,🟡 Medium
2024-11-20,Nigeria,Lagos,0.5,27500000,38.3,30.1,61678,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Nigeria,Oyo,0.5,27500000,33.5,29.169999999999998,29588,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-20,Nigeria,Rivers,0.5,27500000,32.6,28.589999999999996,21283,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Senegal,Dakar,0.6,2833333,36.3,29.32,9263,0,Diarrheal_Disease,Growth Rate,🟡 Medium
2024-11-20,Senegal,Diourbel,0.6,2833333,38.0,28.060000000000002,4371,0,Mpox,Disease Severity,🟡 Medium
2024-11-20,Senegal,Saint-Louis,0.6,2833333,39.1,27.830000000000002,1731,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Senegal,Tambacounda,0.6,2833333,38.9,27.99,1620,1,Tuberculosis,Disease Severity,🟡 Medium
2024-11-20,Senegal,Thiès,0.6,2833333,32.5,28.380000000000003,1342,0,Cholera,Disease Severity,🟡 Medium
2024-11-20,Senegal,Ziguinchor,0.6,2833333,56.8,31.68,2354,0,Cholera,Growth Rate,🟠 High
2024-11-20,Sudan,Blue Nile,0.35,7500000,43.6,32.82,2626,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Sudan,Darfur,0.35,7500000,38.5,30.8,2993,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Sudan,Kassala,0.35,7500000,37.4,31.03,4200,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Sudan,Khartoum,0.35,7500000,35.3,29.919999999999998,6720,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Sudan,Omdurman,0.35,7500000,50.8,31.839999999999996,3499,1,Malaria,AI Anomaly,🟡 Medium
2024-11-20,Sudan,Red Sea State,0.35,7500000,58.5,32.79,4540,0,Cholera,Growth Rate,🟠 High
2024-11-20,Tanzania,Arusha,0.55,9000000,34.5,28.54,7431,0,Typhoid,Growth Rate,🟡 Medium
2024-11-20,Tanzania,Dar es Salaam,0.55,9000000,56.1,32.11,20568,1,Meningitis,AI Anomaly,🟠 High
2024-11-20,Tanzania,Dodoma,0.55,9000000,33.9,28.339999999999996,4891,0,Malaria,Disease Severity,🟡 Medium
2024-11-20,Tanzania,Mbeya,0.55,9000000,37.5,28.130000000000003,12766,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Tanzania,Morogoro,0.55,9000000,36.4,27.97,9982,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Tanzania,Mwanza,0.55,9000000,33.8,29.55,8451,0,Mpox,Disease Severity,🟡 Medium
2024-11-20,Tanzania,Zanzibar,0.55,9000000,47.7,29.080000000000002,10366,0,Cholera,Growth Rate,🟡 Medium
2024-11-20,Uganda,Arua,0.55,6714285,45.2,30.630000000000003,11402,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-11-20,Uganda,Gulu,0.55,6714285,40.6,28.830000000000002,6555,0,Tuberculosis,AI Anomaly,🟡 Medium
2024-11-20,Uganda,Jinja,0.55,6714285,32.6,26.6,5485,0,Mpox,Disease Severity,🟡 Medium
2024-11-20,Uganda,Kampala,0.55,6714285,34.6,27.85,15876,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Uganda,Lira,0.55,6714285,46.2,28.369999999999997,13927,0,Malaria,Disease Severity,🟡 Medium
2024-11-20,Uganda,Mbale,0.55,6714285,66.5,34.910000000000004,10800,1,Cholera,Growth Rate,🟠 High
2024-11-20,Uganda,Mbarara,0.55,6714285,56.4,30.939999999999998,18884,0,Malaria,Growth Rate,🟠 High
2024-11-20,Zambia,Copperbelt,0.5,3800000,63.2,32.480000000000004,5709,0,Mpox,Growth Rate,🟠 High
2024-11-20,Zambia,Eastern Province,0.5,3800000,67.8,33.230000000000004,5814,0,Cholera,Growth Rate,🟠 High
2024-11-20,Zambia,Lusaka,0.5,3800000,39.7,29.01,8078,0,Meningitis,Disease Severity,🟡 Medium
2024-11-20,Zambia,Northern Province,0.5,3800000,34.7,29.839999999999996,4026,0,Cholera,Disease Severity,🟡 Medium
2024-11-20,Zambia,Southern Province,0.5,3800000,41.2,28.55,4261,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,DRC,Bukavu,0.3,14285714,41.4,30.97,7694,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,DRC,Goma,0.3,14285714,44.7,33.15,9701,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,DRC,Kananga,0.3,14285714,67.5,34.97,8455,0,Meningitis,Growth Rate,🟠 High
2024-11-21,DRC,Kinshasa,0.3,14285714,40.6,30.71,21093,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,DRC,Kisangani,0.3,14285714,37.1,32.69,7452,0,Respiratory_Infections,Growth Rate,🟡 Medium
2024-11-21,DRC,Lubumbashi,0.3,14285714,35.7,30.810000000000002,11340,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,DRC,Mbuji-Mayi,0.3,14285714,45.1,30.95,8065,0,Typhoid,Growth Rate,🟡 Medium
2024-11-21,Ethiopia,Addis Ababa,0.45,17142857,36.8,31.119999999999997,59525,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Ethiopia,Afar,0.45,17142857,45.2,32.04,26608,0,Malnutrition,Growth Rate,🟡 Medium
2024-11-21,Ethiopia,Amhara,0.45,17142857,35.4,29.910000000000004,16939,0,Mpox,Disease Severity,🟡 Medium
2024-11-21,Ethiopia,Oromia,0.45,17142857,36.9,29.2,21136,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Ethiopia,Sidama,0.45,17142857,37.7,28.610000000000003,14515,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Ethiopia,Somali Region,0.45,17142857,42.8,30.7,33018,1,Cholera,Disease Severity,🟡 Medium
2024-11-21,Ethiopia,Tigray,0.45,17142857,45.2,30.410000000000004,18647,0,Dengue,Growth Rate,🟡 Medium
2024-11-21,Ghana,Accra,0.7,4714285,32.6,25.419999999999998,15897,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Ghana,Kumasi,0.7,4714285,32.8,27.160000000000004,4934,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Ghana,Northern Region,0.7,4714285,45.6,29.339999999999996,10463,2,Mpox,AI Anomaly,🟡 Medium
2024-11-21,Ghana,Sekondi,0.7,4714285,62.2,28.57,5615,0,Meningitis,Growth Rate,🟠 High
2024-11-21,Ghana,Sunyani,0.7,4714285,30.5,27.21,4062,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Ghana,Tamale,0.7,4714285,31.3,26.65,6669,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-21,Ghana,Upper East,0.7,4714285,32.8,25.330000000000002,3723,0,Mpox,Disease Severity,🟡 Medium
2024-11-21,Kenya,Eldoret,0.65,6750000,34.0,27.75,18372,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Kenya,Garissa,0.65,6750000,36.7,29.29,7936,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Kenya,Kisumu,0.65,6750000,48.1,31.07,7190,1,Dengue,AI Anomaly,🟡 Medium
2024-11-21,Kenya,Mandera,0.65,6750000,55.6,31.330000000000002,15177,1,Cholera,AI Anomaly,🟠 High
2024-11-21,Kenya,Mombasa,0.65,6750000,37.8,27.4,31113,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Kenya,Nairobi,0.65,6750000,54.0,30.18,20055,0,Meningitis,Growth Rate,🟡 Medium
2024-11-21,Kenya,Nakuru,0.65,6750000,38.1,28.910000000000004,11764,1,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-11-21,Kenya,Turkana,0.65,6750000,39.5,29.360000000000003,9730,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Nigeria,Abuja,0.5,27500000,67.2,35.93,136556,1,Mpox,Growth Rate,🟠 High
2024-11-21,Nigeria,Anambra,0.5,27500000,42.4,30.98,30224,0,Typhoid,Growth Rate,🟡 Medium
2024-11-21,Nigeria,Borno,0.5,27500000,33.9,29.43,39988,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Nigeria,Kaduna,0.5,27500000,47.4,31.26,38828,1,Cholera,Disease Severity,🟡 Medium
2024-11-21,Nigeria,Kano,0.5,27500000,51.8,32.980000000000004,38566,1,Dengue,AI Anomaly,🟡 Medium
2024-11-21,Nigeria,Lagos,0.5,27500000,52.4,32.89,108986,1,Malaria,AI Anomaly,🟡 Medium
2024-11-21,Nigeria,Oyo,0.5,27500000,47.9,29.639999999999997,53244,1,Malaria,AI Anomaly,🟡 Medium
2024-11-21,Nigeria,Rivers,0.5,27500000,52.3,30.919999999999998,20238,1,Cholera,AI Anomaly,🟡 Medium
2024-11-21,Senegal,Dakar,0.6,2833333,32.2,28.589999999999996,6728,0,Tuberculosis,Disease Severity,🟡 Medium
2024-11-21,Senegal,Diourbel,0.6,2833333,38.1,30.21,4690,2,Typhoid,AI Anomaly,🟡 Medium
2024-11-21,Senegal,Saint-Louis,0.6,2833333,39.4,28.919999999999998,1262,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Senegal,Tambacounda,0.6,2833333,35.5,27.1,1299,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Senegal,Thiès,0.6,2833333,32.6,27.51,1168,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Senegal,Ziguinchor,0.6,2833333,53.0,32.29,2081,0,Cholera,Growth Rate,🟡 Medium
2024-11-21,Sudan,Blue Nile,0.35,7500000,41.2,31.410000000000004,2434,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Sudan,Darfur,0.35,7500000,38.2,30.28,2990,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Sudan,Kassala,0.35,7500000,35.2,30.07,3957,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Sudan,Khartoum,0.35,7500000,39.3,30.380000000000003,6620,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Sudan,Omdurman,0.35,7500000,42.7,30.48,3174,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Sudan,Red Sea State,0.35,7500000,58.1,31.5,3989,0,Cholera,Growth Rate,🟠 High
2024-11-21,Tanzania,Arusha,0.55,9000000,52.3,30.110000000000003,19954,1,Malaria,AI Anomaly,🟡 Medium
2024-11-21,Tanzania,Dar es Salaam,0.55,9000000,42.3,31.860000000000003,28602,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Tanzania,Dodoma,0.55,9000000,32.4,27.060000000000002,5907,0,Mpox,Disease Severity,🟡 Medium
2024-11-21,Tanzania,Mbeya,0.55,9000000,33.5,27.639999999999997,13919,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Tanzania,Morogoro,0.55,9000000,32.1,28.21,11469,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Tanzania,Mwanza,0.55,9000000,55.0,31.0,9992,1,Cholera,AI Anomaly,🟡 Medium
2024-11-21,Tanzania,Zanzibar,0.55,9000000,41.3,30.04,13071,0,Cholera,Disease Severity,🟡 Medium
2024-11-21,Uganda,Arua,0.55,6714285,43.3,29.93,9871,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Uganda,Gulu,0.55,6714285,47.0,28.669999999999998,8144,1,Dengue,AI Anomaly,🟡 Medium
2024-11-21,Uganda,Jinja,0.55,6714285,33.7,27.6,5484,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Uganda,Kampala,0.55,6714285,32.2,27.8,13817,0,Meningitis,Disease Severity,🟡 Medium
2024-11-21,Uganda,Lira,0.55,6714285,39.1,28.07,9329,0,Malaria,Growth Rate,🟡 Medium
2024-11-21,Uganda,Mbale,0.55,6714285,65.2,33.22,8980,0,Cholera,Growth Rate,🟠 High
2024-11-21,Uganda,Mbarara,0.55,6714285,41.0,30.369999999999997,17047,0,Malaria,Disease Severity,🟡 Medium
2024-11-21,Zambia,Copperbelt,0.5,3800000,44.1,30.580000000000002,7292,1,Mpox,Growth Rate,🟡 Medium
2024-11-21,Zambia,Eastern Province,0.5,3800000,49.3,30.98,7297,0,Cholera,Growth Rate,🟡 Medium
2024-11-21,Zambia,Lusaka,0.5,3800000,35.8,29.21,8110,0,Meningitis,Disease Severity,🟡 Medium
